chunk_id,document_id,text,source_file,title,document_type,chapter,section,article,clause,effective_date,status,so_ky_hieu,co_quan_ban_hanh,ngay_ban_hanh,linh_vuc,nganh,nguoi_ky,chuc_danh,allowed_roles
44209_chunk_010,44209,"Mục 2
KIỂM ĐẾM VÀ GIAO NHẬN TIỀN MẶT, NGOẠI TỆ, GIẤY TỜ CÓ GIÁ",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương II,Mục 2,,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""HR"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff"", ""Guest""]"
44209_chunk_011,44209,"Điều 7. Nguyên tắc thu, chi tiền mặt, ngoại tệ, giấy tờ có giá
1. Mọi khoản thu, chi tiền mặt, ngoại tệ, giấy tờ có giá của Ngân hàng Nhà nước, tổ chức tín dụng, chi nhánh ngân hàng nước ngoài phải thực hiện thông qua quỹ của đơn vị.
2. Thu, chi tiền mặt, ngoại tệ, giấy tờ có giá phải căn cứ vào chứng từ kế toán. Trước khi thu, chi phải kiểm soát tính hợp lệ, hợp pháp của chứng từ kế toán.
Tiền mặt, ngoại tệ, giấy tờ có giá thu vào hay chi ra phải đủ, đúng với tổng số tiền (bằng số và bằng chữ), khớp đúng về thời gian (ngày, tháng, năm) trên chứng từ kế toán, sổ kế toán, sổ quỹ. Sau khi thu và trước khi chi tiền mặt, chứng từ kế toán phải có chữ ký của người nộp (hay lĩnh tiền) và thủ quỹ hoặc thủ kho tiền hoặc nhân viên thu, chi tiền mặt.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương II,Mục 2,Điều 7,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
44209_chunk_012,44209,"Điều 8. Bảng kê các loại tiền thu (hoặc chi)
Mỗi chứng từ kế toán thu (hoặc chi) tiền mặt, ngoại tệ, giấy tờ có giá phải lập kèm theo một Bảng kê các loại tiền thu (hoặc chi) hoặc một biên bản giao nhận. Bảng kê, biên bản giao nhận được bảo quản theo quy định.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương II,Mục 2,Điều 8,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""HR"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff"", ""Guest""]"
44209_chunk_013,44209,"Điều 9. Kiểm đếm tiền mặt, ngoại tệ, giấy tờ có giá
1. Khi thu, chi tiền mặt, ngoại tệ, giấy tờ có giá phải được kiểm đếm chính xác.
2. Người nộp hoặc lĩnh tiền mặt, ngoại tệ, giấy tờ có giá phải chứng kiến khi ngân hàng kiểm đếm hoặc kiểm đếm lại trước khi rời khỏi quầy chi của ngân hàng.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương II,Mục 2,Điều 9,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""HR"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff"", ""Guest""]"
44209_chunk_014,44209,"Điều 10. Thu, chi tiền mặt với khách hàng
1. Các khoản thu, chi tiền mặt của Sở Giao dịch Ngân hàng Nhà nước (sau đây gọi tắt là Sở Giao dịch), Ngân hàng Nhà nước chi nhánh tỉnh, thành phố trực thuộc Trung ương (sau đây gọi tắt là Ngân hàng Nhà nước chi nhánh), tổ chức tín dụng, chi nhánh ngân hàng nước ngoài với khách hàng phải thực hiện kiểm đếm tờ hoặc miếng theo đúng quy trình nghiệp vụ.
Trường hợp không thể kiểm đếm tiền mặt thu của khách hàng xong trong ngày, tổ chức tín dụng, chi nhánh ngân hàng nước ngoài và khách hàng có thể thỏa thuận áp dụng phương thức thu nhận tiền mặt theo túi niêm phong và tổ chức kiểm đếm tờ (miếng) số tiền mặt đã nhận theo túi niêm phong vào ngày làm việc tiếp theo.
2. Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài hướng dẫn thực hiện về quy trình thu, chi tiền mặt đối với khách hàng (kể cả thu, chi tiền mặt trong giao dịch một cửa, ngân hàng bán lẻ và các hoạt động có liên quan đến thu, chi tiền mặt khác).
3. Cục trưởng Cục Phát hành và Kho quỹ hướng dẫn quy trình thu, chi tiền mặt áp dụng đối với Ngân hàng Nhà nước.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương II,Mục 2,Điều 10,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
44209_chunk_015,44209,"Điều 11. Giao nhận tiền mặt trong ngành Ngân hàng
1. Giao nhận tiền mặt theo bó tiền đủ 10 thếp, nguyên niêm phong hoặc túi tiền nguyên niêm phong kẹp chì trong các trường hợp:
a) Giao nhận tiền mặt trong nội bộ Sở Giao dịch, Ngân hàng Nhà nước chi nhánh đối với tiền đã qua lưu thông (trừ trường hợp quy định tại điểm c Khoản 2 Điều này);
b) Giao nhận tiền mặt theo lệnh điều chuyển giữa kho tiền Trung ương với Sở Giao dịch, Ngân hàng Nhà nước chi nhánh và ngược lại; giữa các kho tiền Trung ương với nhau; giữa các Ngân hàng Nhà nước chi nhánh với nhau;
c) Giao nhận tiền mặt giữa Sở Giao dịch, Ngân hàng Nhà nước chi nhánh với tổ chức tín dụng, chi nhánh ngân hàng nước ngoài và ngược lại; giữa các tổ chức tín dụng, chi nhánh ngân hàng nước ngoài trên địa bàn tỉnh, thành phố với nhau.
2. Giao nhận tiền mặt theo bao, hộp, thùng nguyên niêm phong trong các trường hợp:
a) Giao nhận các loại tiền mới in, đúc của cơ sở in, đúc tiền hoặc của Ngân hàng Nhà nước trong các trường hợp quy định tại Khoản 1 Điều này;
b) Các loại tiền được kiểm đếm, phân loại, đóng gói bằng hệ thống máy đa chức năng xử lý kiểm đếm, phân loại, đóng bó (túi) liên hoàn của Ngân hàng Nhà nước, tổ chức tín dụng, chi nhánh ngân hàng nước ngoài thì được giao nhận như tiền mới in, đúc quy định tại Khoản này;
c) Xuất, nhập các loại tiền đã qua lưu thông giữa Quỹ dự trữ phát hành và Quỹ nghiệp vụ phát hành của Ngân hàng Nhà nước chi nhánh khi được Giám đốc Ngân hàng Nhà nước chi nhánh quyết định bằng văn bản.
3. Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài quy định việc giao nhận tiền mặt trong hệ thống.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương II,Mục 2,Điều 11,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
44209_chunk_016,44209,"Điều 12. Kiểm đếm tiền mặt giao nhận trong ngành Ngân hàng
1. Sở Giao dịch, Ngân hàng Nhà nước chi nhánh nhận tiền trong trường hợp quy định tại điểm b Khoản 1 Điều 11 tổ chức kiểm đếm tờ (miếng) số tiền đã nhận phải thành lập Hội đồng kiểm đếm theo quy định tại Khoản 3 Điều 62 Thông tư này. Thời hạn kiểm đếm là 30 ngày làm việc kể từ ngày nhận tiền. Đơn vị giao cử người chứng kiến; trường hợp không cử người chứng kiến, đơn vị giao phải có thông báo bằng văn bản cho đơn vị nhận.
Cục trưởng Cục Phát hành và Kho quỹ xem xét, quyết định việc kéo dài thời gian kiểm đếm tiền mặt theo lệnh điều chuyển trong các trường hợp do nguyên nhân khách quan theo đề nghị của Sở Giao dịch, Ngân hàng Nhà nước chi nhánh.
Trường hợp Sở Giao dịch, Ngân hàng Nhà nước chi nhánh nhận tiền không tổ chức kiểm đếm tờ (miếng) số tiền đã nhận theo lệnh điều chuyển có thể giao bó (túi) tiền nguyên niêm phong đó cho tổ chức tín dụng, chi nhánh ngân hàng nước ngoài trong cùng tỉnh, thành phố và phải cử người chứng kiến khi đơn vị nhận tổ chức kiểm đếm tờ (miếng).
2. Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài nhận tiền theo quy định tại điểm c Khoản 1 Điều 11 tổ chức kiểm đếm tờ (miếng) số tiền đã nhận phải thành lập Hội đồng kiểm đếm theo quy định tại Khoản 3 Điều 62 Thông tư này. Thời hạn kiểm đếm là 05 ngày làm việc kể từ ngày nhận tiền. Đơn vị giao cử người chứng kiến; trường hợp không cử người chứng kiến, đơn vị giao phải có thông báo bằng văn bản cho đơn vị nhận.
3. Người chứng kiến là người đại diện đơn vị giao đến chứng kiến việc kiểm đếm của đơn vị nhận. Người chứng kiến phải trực tiếp xem xét, chứng kiến việc kiểm đếm của Hội đồng kiểm đếm đơn vị nhận; xác nhận sự sai sót của bó (túi) tiền, ký tên xác nhận vào mặt sau của giấy niêm phong bó (túi) tiền đó.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương II,Mục 2,Điều 12,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
44209_chunk_017,44209,"Điều 13. Giao nhận ngoại tệ, giấy tờ có giá
1. Các khoản thu, chi ngoại tệ giữa tổ chức tín dụng, chi nhánh ngân hàng nước ngoài với khách hàng; giữa các tổ chức tín dụng, chi nhánh ngân hàng nước ngoài; giữa Sở Giao dịch, Ngân hàng Nhà nước chi nhánh với tổ chức tín dụng, chi nhánh ngân hàng nước ngoài thực hiện kiểm đếm tờ và theo đúng quy trình thu chi tiền mặt.
Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài quy định việc giao nhận ngoại tệ trong hệ thống.
2. Giao nhận giấy tờ có giá thực hiện như sau:
a) Giao nhận giữa tổ chức tín dụng, chi nhánh ngân hàng nước ngoài, Sở Giao dịch, Ngân hàng Nhà nước chi nhánh và khách hàng; giữa Sở Giao dịch, Ngân hàng Nhà nước chi nhánh và tổ chức tín dụng, chi nhánh ngân hàng nước ngoài; giữa các tổ chức tín dụng, chi nhánh ngân hàng nước ngoài phải kiểm đếm tờ và thực hiện theo quy trình thu chi tiền mặt.
b) Giao nhận giữa cơ sở in, đúc tiền với kho tiền Trung ương, giữa kho tiền Trung ương và Sở Giao dịch, Ngân hàng Nhà nước chi nhánh, giữa các Ngân hàng Nhà nước chi nhánh, giữa các kho tiền Trung ương thực hiện như sau:
- Giấy tờ có giá mới in giao nhận theo bao nguyên niêm phong kẹp chì như đối với tiền mặt hoặc bó nguyên niêm phong (nếu không chẵn bao); giấy tờ có giá đã qua lưu thông thì giao nhận theo bó đủ 10 thếp, nguyên niêm phong của Sở Giao dịch, Ngân hàng Nhà nước chi nhánh, trường hợp không đủ bó thì giao nhận theo tờ.
Sở Giao dịch, Ngân hàng Nhà nước chi nhánh nhận thành lập Hội đồng kiểm đếm tờ trước khi giao cho tổ chức tín dụng, chi nhánh ngân hàng nước ngoài hay khách hàng.
- Giấy tờ có giá hết thời hạn lưu hành: giao nhận theo bó nguyên niêm phong của Sở Giao dịch, Ngân hàng Nhà nước chi nhánh hoặc giao nhận theo tờ (trường hợp không đủ bó).
c) Giấy tờ có giá do tổ chức tín dụng, chi nhánh ngân hàng nước ngoài, Kho bạc Nhà nước lưu ký tại Ngân hàng Nhà nước để tham gia các nghiệp vụ thị trường tiền tệ, thực hiện giao nhận theo bó đủ 10 thếp nguyên niêm phong, trường hợp không đủ bó thì giao nhận theo tờ.
d) Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài quy định việc giao nhận giấy tờ có giá trong hệ thống.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương II,Mục 2,Điều 13,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
44209_chunk_018,44209,"Điều 14. Giao nhận tiền mặt với Kho bạc Nhà nước, đơn vị làm dịch vụ ngân quỹ của tổ chức tín dụng
1. Việc giao nhận tiền mặt giữa Sở Giao dịch, Ngân hàng Nhà nước chi nhánh, tổ chức tín dụng, chi nhánh ngân hàng nước ngoài với Kho bạc Nhà nước và ngược lại thực hiện như việc giao nhận tiền mặt giữa Sở Giao dịch, Ngân hàng Nhà nước chi nhánh với tổ chức tín dụng, chi nhánh ngân hàng nước ngoài quy định tại Thông tư này.
2. Đơn vị làm dịch vụ ngân quỹ của tổ chức tín dụng được nộp bó tiền đủ 10 thếp nguyên niêm phong cho Sở Giao dịch, Ngân hàng Nhà nước chi nhánh thông qua tài khoản tiền gửi thanh toán của tổ chức tín dụng đó mở tại Sở Giao dịch, Ngân hàng Nhà nước chi nhánh. Việc giao nhận, kiểm đếm các bó tiền trên trong ngành Ngân hàng, giữa Ngân hàng Nhà nước với Kho bạc Nhà nước thực hiện theo quy định tại Khoản 1 Điều 11 và Điều 12 Thông tư này.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương II,Mục 2,Điều 14,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
44209_chunk_019,44209,"Chương III
BẢO QUẢN TIỀN MẶT, TÀI SẢN QUÝ, GIẤY TỜ CÓ GIÁ",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương III,Mục 2,,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""HR"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff"", ""Guest""]"
44209_chunk_020,44209,"Mục 1
SẮP XẾP, BẢO QUẢN TIỀN MẶT, TÀI SẢN QUÝ, GIẤY TỜ CÓ GIÁ TẠI QUẦY GIAO DỊCH VÀ TRONG KHO TIỀN",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương III,Mục 1,,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""HR"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff"", ""Guest""]"
44209_chunk_021,44209,"Điều 15. Sắp xếp, bảo quản tài sản tại quầy giao dịch và trong kho tiền
1. Hết giờ làm việc hàng ngày, toàn bộ tiền mặt, tài sản quý, giấy tờ có giá phải được bảo quản trong kho tiền.
Giám đốc Sở Giao dịch, Giám đốc Ngân hàng Nhà nước chi nhánh quy định bằng văn bản việc bảo quản an toàn tiền mặt, tài sản quý, giấy tờ có giá trong thời gian nghỉ buổi trưa (nếu có) tại đơn vị.
Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài quy định bằng văn bản việc bảo quản an toàn tiền mặt, tài sản quý, giấy tờ có giá trong thời gian nghỉ buổi trưa (nếu có) trong hệ thống.
2. Các loại tài sản bảo quản trong kho tiền phải được phân loại, kiểm đếm, đóng gói, niêm phong, được sắp xếp gọn gàng, khoa học.
3. Trong kho tiền Ngân hàng Nhà nước, tiền mặt, tài sản quý, giấy tờ có giá phải được đóng gói, niêm phong đúng quy định và được sắp xếp riêng ở từng khu vực hoặc riêng từng gian kho.
4. Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài có trách nhiệm ban hành quy định, hướng dẫn thực hiện việc bảo quản an toàn tiền mặt, tài sản quý, giấy tờ có giá trong hệ thống và có các biện pháp cần thiết để tăng cường đảm bảo an toàn tuyệt đối tài sản.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương III,Mục 1,Điều 15,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
44209_chunk_022,44209,"Điều 16. Bảo quản tài sản khi thực hiện các dịch vụ ngân quỹ khác
Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài quy định điều kiện, quy trình nhận, giao trả tài sản cho khách hàng, trách nhiệm của các bộ phận có liên quan (kế toán, ngân quỹ) trong việc đảm bảo an toàn tài sản khi làm dịch vụ quản lý, bảo quản tài sản, cho thuê tủ, két an toàn và các dịch vụ ngân quỹ khác; quy định việc giao nhận và bảo quản giấy tờ có giá cầm cố các khoản vay hoặc các trường hợp lưu ký giấy tờ có giá khác.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương III,Mục 1,Điều 16,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
44209_chunk_023,44209,"Mục 2
QUẢN LÝ TIỀN MẶT, TÀI SẢN QUÝ, GIẤY TỜ CÓ GIÁ VÀ KHO TIỀN",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương III,Mục 2,,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""HR"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff"", ""Guest""]"
44209_chunk_024,44209,"Điều 17. Trách nhiệm của Cục trưởng Cục Phát hành và Kho quỹ, Chi cục trưởng Chi cục Phát hành và Kho quỹ, Giám đốc
1. Cục trưởng Cục Phát hành và Kho quỹ, Chi cục trưởng Chi cục Phát hành và Kho quỹ, Giám đốc Sở Giao dịch, Giám đốc Ngân hàng Nhà nước chi nhánh, Tổng Giám đốc (Giám đốc) tổ chức tín dụng, chi nhánh ngân hàng nước ngoài (sau đây gọi tắt là Giám đốc) chịu trách nhiệm về công tác tổ chức quản lý, đảm bảo an toàn, bí mật tiền mặt, tài sản quý, giấy tờ có giá và hoạt động của kho tiền tại đơn vị mình, có nhiệm vụ:
a) Trang bị những phương tiện, thiết bị đảm bảo an toàn theo quy định;
b) Chỉ đạo áp dụng những biện pháp cần thiết chống mất mát, nhầm lẫn, để phòng trộm cướp, cháy nổ, lụt bão, ẩm mốc, mối mọt và các nguyên nhân khác, đảm bảo chất lượng tiền, tài sản bảo quản trong kho tiền;
c) Quản lý và giữ chìa khóa một ổ khóa lớp cánh ngoài cửa kho tiền;
d) Trực tiếp mở, khóa cửa để giám sát việc xuất, nhập, bảo quản tài sản trong kho tiền.
2. Cục trưởng Cục Phát hành và Kho quỹ, Chi cục trưởng Chi cục Phát hành và Kho quỹ thực hiện nhiệm vụ, quyền hạn như Giám đốc quy định tại Điều 23, Điều 25, Điều 26, Điều 28, Điều 31, Điều 32, Điều 33, Điều 34, Điều 36, Điều 37, Điều 38, Điều 39, Điều 41, Điều 43, Điều 44, Điều 55, Điều 59, Điều 60, Điều 61, Điều 65, Điều 67 Thông tư này.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương III,Mục 2,Điều 17,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
44209_chunk_025,44209,"Điều 18. Trách nhiệm của Trưởng phòng Kế toán
1. Trưởng phòng Kế toán tổ chức tín dụng, chi nhánh ngân hàng nước ngoài chịu trách nhiệm quản lý, giám sát việc xuất, nhập và bảo quản tài sản trong kho tiền, có nhiệm vụ:
a) Tổ chức hạch toán tiền mặt, tài sản quý, giấy tờ có giá theo chế độ kế toán - thống kê;
b) Quản lý và giữ chìa khóa một ổ khóa lớp cánh ngoài cửa kho tiền, trực tiếp mở, khóa cửa kho tiền để giám sát việc xuất, nhập và bảo quản tài sản trong kho tiền;
c) Kiểm tra, đối chiếu số liệu giữa sổ kế toán và sổ quỹ đảm bảo sự khớp đúng;
d) Trực tiếp tham gia kiểm kê tài sản định kỳ hoặc đột xuất đảm bảo sự khớp đúng giữa tồn quỹ thực tế với sổ kế toán và sổ quỹ; ký xác nhận tồn quỹ thực tế trên sổ quỹ, sổ theo dõi từng loại tài sản, sổ kiểm kê, thẻ kho.
đ) Hướng dẫn, kiểm tra việc mở và ghi chép sổ sách của thủ quỹ, thủ kho tiền.
2. Trưởng phòng Kế toán Sở Giao dịch, Trưởng phòng Kế toán Ngân hàng Nhà nước chi nhánh, Trưởng phòng Kế toán - Tài vụ Cục Phát hành và Kho quỹ, Trưởng phòng Kế toán - Tài vụ Chi cục Phát hành và Kho quỹ chịu trách nhiệm quản lý, giám sát việc xuất, nhập và bảo quản tài sản trong kho tiền và thực hiện nhiệm vụ theo quy định tại điểm a, b, c, d Khoản 1 Điều này.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương III,Mục 2,Điều 18,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
44209_chunk_026,44209,"Điều 19. Trách nhiệm của Thủ kho tiền
1. Thủ kho tiền Sở Giao dịch, Ngân hàng Nhà nước chi nhánh, tổ chức tín dụng, chi nhánh ngân hàng nước ngoài chịu trách nhiệm đảm bảo an toàn tuyệt đối các loại tài sản bảo quản trong kho tiền, có nhiệm vụ:
a) Thực hiện việc xuất - nhập tiền mặt, tài sản quý, giấy tờ có giá chính xác, kịp thời, đầy đủ theo đúng lệnh của cấp có thẩm quyền, đúng chứng từ kế toán hợp lệ, hợp pháp;
b) Mở sổ quỹ; sổ theo dõi từng loại tiền, từng loại tài sản; thẻ kho; các sổ sách cần thiết khác; ghi chép và bảo quản các sổ sách, giấy tờ đầy đủ, rõ ràng, chính xác;
c) Tổ chức sắp xếp tiền mặt, tài sản quý, giấy tờ có giá trong kho tiền gọn gàng khoa học, đảm bảo vệ sinh kho tiền; đề xuất áp dụng các biện pháp cần thiết để đảm bảo chất lượng tiền mặt, tài sản quý, giấy tờ có giá bảo quản trong kho tiền;
d) Quản lý, giữ chìa khóa một ổ khóa của lớp cánh trong cửa kho tiền bảo quản tài sản được giao, các ổ khóa cửa gian kho và các phương tiện bảo quản tài sản trong kho tiền (két, tủ sắt).
2. Thủ kho tiền Ngân hàng Nhà nước chi nhánh bảo quản tiền mặt thuộc Quỹ dự trữ phát hành; vàng, các loại kim khí quý, đá quý và các tài sản khác.
3. Kho tiền Trung ương có một số thủ kho: thủ kho Quỹ dự trữ phát hành, thủ kho tài sản quý, thủ kho giấy tờ có giá. Từng thủ kho chịu trách nhiệm tài sản trong phạm vi được giao và thực hiện nhiệm vụ theo quy định tại Khoản 1 Điều này.
4. Giúp thủ kho tiền trong việc kiểm đếm, đóng gói, bốc xếp, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá có một số nhân viên phụ kho.",content.csv,"Thông tư số 01/2014/TT-NHNN Quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá",Thông tư,Chương III,Mục 2,Điều 19,,20/02/2014,Hết hiệu lực một phần,01/2014/TT-NHNN,Ngân hàng Nhà nước Việt Nam,06/01/2014,Phát hành và kho quỹ,Ngân hàng,Đào Minh Tú,Phó Thống đốc,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
